stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-12 12:05:17,2017-11-12 12:06:09,http,10.5.71.60,443,10.64.106.10,2189,37496,1077
2017-11-12 12:05:21,2017-11-12 12:06:18,http,116.251.204.42,443,10.64.105.239,2352,11029,8443363
2017-11-12 12:05:27,2017-11-12 12:06:11,http,198.13.106.136,443,10.64.105.4,2366,25593,39471
2017-11-12 12:05:34,2017-11-12 12:05:49,http,54.148.84.95,8080,10.64.105.146,2204,3725,493084
2017-11-12 12:05:35,2017-11-12 12:05:59,http,10.5.71.60,443,10.64.105.38,1824,28,660994
2017-11-12 12:05:39,2017-11-12 12:05:54,http,119.39.120.19,443,10.64.106.5,2939,50526,1178266
2017-11-12 12:05:42,2017-11-12 12:06:14,http,220.181.112.244,443,10.64.106.4,1750,8293,434981
2017-11-12 12:05:46,2017-11-12 12:06:46,http,10.5.71.60,443,10.64.105.64,2040,1448,4090361
2017-11-12 12:05:51,2017-11-12 12:06:34,http,119.39.120.19,443,10.64.106.5,2983,8045,1222559
2017-11-12 12:05:52,2017-11-12 12:06:02,ftp,10.7.133.20,21,10.64.105.20,2647,1479,3691
2017-11-12 12:05:52,2017-11-12 12:06:02,ftp,10.7.133.20,21,10.64.105.20,2647,3622,240008487
2017-11-12 12:05:53,2017-11-12 12:06:10,http,116.251.204.42,443,10.64.105.239,2363,355,4594319
2017-11-12 12:06:02,2017-11-12 12:06:12,ssh,91.240.109.42,22,10.7.133.20,5394,8983,40007141
2017-11-12 12:06:06,2017-11-12 12:06:36,http,119.39.120.19,443,10.64.106.5,2994,8218,11085
2017-11-12 12:06:06,2017-11-12 12:06:33,http,10.50.50.27,443,10.64.105.64,2299,69937,5346231
2017-11-12 12:06:08,2017-11-12 12:17:24,smtp,10.5.71.60,25,60.184.175.62,53355,160,330
2017-11-12 12:06:09,2017-11-12 12:06:30,http,10.5.71.60,443,10.64.105.64,1965,12802,531815
2017-11-12 12:06:12,2017-11-12 12:06:33,http,10.5.71.60,443,10.64.106.10,2197,1519,1665306
2017-11-12 12:06:12,2017-11-12 12:06:22,ftp,10.7.133.20,21,10.64.105.20,2647,6088,180006373
2017-11-12 12:06:13,2017-11-12 12:06:40,http,119.39.120.19,443,10.64.106.5,2941,31298,1047556
2017-11-12 12:06:18,2017-11-12 12:07:01,http,10.5.71.60,443,10.64.105.38,1871,903,265311
2017-11-12 12:06:21,2017-11-12 12:06:31,tds,10.50.50.26,54238,10.64.105.14,1648,393,5412
2017-11-12 12:06:21,2017-11-12 12:06:31,tds,10.50.50.26,54238,10.64.105.14,1648,756,150001949
2017-11-12 12:06:22,2017-11-12 12:06:32,ftp,10.7.133.20,21,10.64.105.20,2647,240007466,1137
2017-11-12 12:06:24,2017-11-12 12:06:48,http,54.148.84.95,8080,10.64.105.146,2208,44013,630277
2017-11-12 12:06:31,2017-11-12 12:06:41,tds,10.50.50.26,54238,10.64.105.14,1648,120008454,3934
2017-11-12 12:06:41,2017-11-12 12:07:35,http,116.251.204.42,443,10.64.105.239,2417,1731,902
2017-11-12 12:06:44,2017-11-12 12:07:23,http,10.5.71.60,443,10.64.105.64,1983,0,144512
2017-11-12 12:06:48,2017-11-12 12:07:08,http,116.251.204.42,443,10.64.105.239,2379,112,1830608
2017-11-12 12:06:48,2017-11-12 12:07:26,http,10.50.50.27,443,10.64.105.64,2314,3758,6656
2017-11-12 12:06:49,2017-11-12 12:07:48,http,116.251.204.42,443,10.64.105.239,2367,9307,1768
2017-11-12 12:06:53,2017-11-12 12:07:09,http,10.5.71.60,443,10.64.106.10,2218,16645,5202102
2017-11-12 12:06:53,2017-11-12 12:07:00,http,10.5.71.60,25,172.217.160.101,3922,369,2473
2017-11-12 12:06:57,2017-11-12 12:07:41,http,198.13.106.136,443,10.64.105.4,2433,37,4483296
2017-11-12 12:07:05,2017-11-12 12:07:06,http,116.251.204.42,443,10.64.105.239,2421,16315,103627
2017-11-12 12:07:11,2017-11-12 12:07:12,http,10.5.71.60,443,10.64.105.64,2001,6077,2105021
2017-11-12 12:07:13,2017-11-12 12:23:02,smtp,10.5.71.60,25,10.116.216.71,1687,126,136
2017-11-12 12:07:16,2017-11-12 12:07:26,http,198.13.106.136,443,10.64.105.4,2391,3298,3879012
2017-11-12 12:07:31,2017-11-12 12:08:02,http,10.5.71.60,443,10.64.105.38,1859,8528,486768
2017-11-12 12:07:47,2017-11-12 12:08:04,http,10.50.50.26,443,10.64.105.106,2700,13,369891
2017-11-12 12:07:59,2017-11-12 12:08:25,http,10.5.71.60,443,10.64.106.6,1813,1,106666
2017-11-12 12:08:00,2017-11-12 12:08:21,http,10.5.71.60,443,10.64.105.38,1867,62064,1386886
2017-11-12 12:08:02,2017-11-12 12:19:25,smtp,10.5.71.60,25,10.116.216.72,2287,168,237
2017-11-12 12:08:08,2017-11-12 12:08:22,http,10.5.71.60,443,10.64.105.122,2045,3465,999917
2017-11-12 12:08:18,2017-11-12 12:09:16,http,10.5.71.60,443,10.64.105.64,1993,24831,1011960
2017-11-12 12:08:19,2017-11-12 12:19:58,smtp,10.5.71.60,25,10.64.106.32,1742,114,167
2017-11-12 12:08:20,2017-11-12 12:08:42,http,116.251.204.42,443,10.64.105.239,2371,101,65457
2017-11-12 12:08:22,2017-11-12 12:08:36,http,10.5.71.60,443,10.64.105.122,2081,27633,133182
2017-11-12 12:08:24,2017-11-12 12:08:53,http,10.50.50.34,80,10.64.105.51,2498,22579,292267
2017-11-12 12:08:27,2017-11-12 12:19:10,smtp,10.5.71.60,25,10.116.216.71,1694,128,249
2017-11-12 12:08:28,2017-11-12 12:08:45,http,10.5.71.60,443,10.64.105.122,2128,4124,177424
2017-11-12 12:08:34,2017-11-12 12:08:47,http,10.5.71.60,443,10.64.106.6,1814,196,225884
2017-11-12 12:08:51,2017-11-12 12:09:26,http,10.50.50.47,80,10.64.105.239,2451,3,999719
2017-11-12 12:08:57,2017-11-12 12:09:20,http,10.5.71.60,443,10.64.105.122,2074,24070,517066
2017-11-12 12:08:59,2017-11-12 12:09:06,http,10.5.71.60,443,10.64.106.6,1820,2249,51986
2017-11-12 12:08:59,2017-11-12 12:09:54,http,119.39.120.19,443,10.64.106.5,3027,17007,476
2017-11-12 12:09:02,2017-11-12 12:09:48,http,10.50.50.40,80,10.64.105.64,1920,17398,327571
2017-11-12 12:09:07,2017-11-12 12:09:09,http,10.5.71.60,443,10.64.105.122,2090,27559,102271
2017-11-12 12:09:12,2017-11-12 12:19:48,smtp,10.5.71.60,25,10.116.216.71,2244,145,259
2017-11-12 12:09:14,2017-11-12 12:09:32,http,198.13.106.136,443,10.64.105.4,2439,4376,368888
2017-11-12 12:09:17,2017-11-12 12:19:28,smtp,10.5.71.60,25,10.116.216.72,1742,106,188
2017-11-12 12:09:24,2017-11-12 12:09:34,ssh,69.171.233.24,22,10.50.50.29,5074,100000463,4505
2017-11-12 12:09:24,2017-11-12 12:09:34,tds,10.50.50.29,54238,10.64.105.180,2145,672,39
2017-11-12 12:09:25,2017-11-12 12:09:46,http,10.5.71.60,443,10.64.105.122,2088,19525,3302452
2017-11-12 12:09:34,2017-11-12 12:09:44,ssh,69.171.233.24,22,10.50.50.29,5373,60007827,612
2017-11-12 12:09:38,2017-11-12 12:09:43,http,10.50.50.47,80,10.64.105.239,2473,41832,449856
2017-11-12 12:09:44,2017-11-12 12:09:54,tds,10.50.50.29,54238,10.64.105.180,2145,6795,90001092
2017-11-12 12:09:45,2017-11-12 12:10:03,http,10.50.50.27,443,10.64.105.14,1895,72652,4504513
2017-11-12 12:09:53,2017-11-12 12:10:36,http,10.50.50.27,443,10.64.105.14,1928,18955,40016
2017-11-12 12:09:54,2017-11-12 12:10:04,ssh,104.17.108.77,22,10.50.50.29,5207,29,140007684
2017-11-12 12:09:58,2017-11-12 12:10:56,http,10.50.50.47,80,10.64.105.239,2479,55445,523052
2017-11-12 12:09:59,2017-11-12 12:10:37,http,10.50.50.27,443,10.64.105.14,1967,21586,1271851
2017-11-12 12:10:06,2017-11-12 12:10:35,http,119.39.120.19,443,10.64.106.5,2999,81516,1922882
2017-11-12 12:10:07,2017-11-12 12:10:51,http,10.5.71.60,443,10.64.106.6,1826,337,3454974
2017-11-12 12:10:20,2017-11-12 12:11:04,http,10.50.50.27,443,10.64.105.14,1946,3430,1883503
2017-11-12 12:10:24,2017-11-12 12:10:29,http,10.63.120.70,443,10.64.106.5,2531,571,29872
2017-11-12 12:10:29,2017-11-12 12:11:13,http,10.5.71.60,443,10.64.106.6,1822,1781,976183
2017-11-12 12:10:30,2017-11-12 12:11:07,http,10.50.50.43,80,10.64.105.4,2839,44557,3030223
2017-11-12 12:10:32,2017-11-12 12:11:04,http,10.5.71.60,443,10.64.105.122,2087,2778,5782339
2017-11-12 12:10:40,2017-11-12 12:10:48,http,10.50.50.27,443,10.64.105.14,1997,33,7797366
2017-11-12 12:10:44,2017-11-12 12:28:53,smtp,10.5.71.60,25,10.116.216.71,1818,102,329
2017-11-12 12:10:47,2017-11-12 12:10:55,http,10.50.50.43,80,10.64.105.4,2848,8963,146905
2017-11-12 12:10:55,2017-11-12 12:11:42,http,10.50.50.43,80,10.64.105.4,2893,70983,1855643
2017-11-12 12:10:56,2017-11-12 12:11:21,http,119.39.120.19,443,10.64.106.5,3029,27282,11798
2017-11-12 12:11:13,2017-11-12 12:11:27,http,220.181.112.244,443,10.64.106.4,1871,2517,1815278
2017-11-12 12:11:15,2017-11-12 12:11:58,http,10.63.120.70,443,10.64.106.5,2538,2708,171774
2017-11-12 12:11:16,2017-11-12 12:11:58,http,10.50.50.43,80,10.64.105.4,2935,4271,208585
2017-11-12 12:11:20,2017-11-12 12:12:13,http,10.50.50.47,80,10.64.105.239,2557,422,3773
2017-11-12 12:11:22,2017-11-12 12:11:40,http,10.50.50.47,80,10.64.105.239,2499,3627,409846
2017-11-12 12:11:23,2017-11-12 12:11:56,http,220.181.112.244,443,10.64.106.4,1880,12647,181516
2017-11-12 12:11:23,2017-11-12 12:11:42,http,220.181.112.244,443,10.64.106.4,1923,1871,19102
2017-11-12 12:11:27,2017-11-12 12:12:07,http,10.5.71.60,443,10.64.105.122,2099,5507,5656808
2017-11-12 12:11:30,2017-11-12 12:11:31,http,182.61.35.21,80,10.64.105.64,2045,140,4653956
2017-11-12 12:11:35,2017-11-12 12:11:45,ftp,10.50.50.49,21,10.64.105.239,2344,3299,7653
2017-11-12 12:11:48,2017-11-12 12:12:17,http,10.50.50.47,80,10.64.105.239,2497,8,3129870
2017-11-12 12:11:49,2017-11-12 12:11:51,http,220.181.112.244,443,10.64.106.4,1943,1357,1014
2017-11-12 12:11:50,2017-11-12 12:12:25,http,10.50.50.47,80,10.64.105.239,2537,8810,3761860
2017-11-12 12:11:52,2017-11-12 12:12:21,http,220.181.112.244,443,10.64.106.4,1917,52938,70699
2017-11-12 12:12:09,2017-11-12 12:12:30,http,182.61.35.21,80,10.64.105.64,2081,16502,509322
2017-11-12 12:12:09,2017-11-12 12:12:55,http,10.50.50.27,443,10.64.105.14,1971,46346,7155
2017-11-12 12:12:17,2017-11-12 12:12:56,http,10.50.50.43,80,10.64.105.4,2878,4641,2344510
2017-11-12 12:12:26,2017-11-12 12:12:56,http,182.61.35.21,80,10.64.105.64,2047,5725,4253
2017-11-12 12:12:31,2017-11-12 12:13:09,http,10.50.50.43,80,10.64.105.4,2891,10283,1980
2017-11-12 12:12:52,2017-11-12 12:29:42,smtp,10.5.71.60,25,125.126.172.245,50780,152,125
2017-11-12 12:13:06,2017-11-12 12:13:41,http,10.5.71.60,443,10.64.105.122,2104,35359,505203
2017-11-12 12:13:07,2017-11-12 12:13:22,http,10.50.50.27,443,10.64.105.14,2007,20839,4593927
2017-11-12 12:13:07,2017-11-12 12:13:29,http,220.181.112.244,443,10.64.106.4,1947,45841,987299
2017-11-12 12:13:08,2017-11-12 12:13:42,http,119.39.120.19,443,10.64.106.5,3049,572,624592
2017-11-12 12:13:16,2017-11-12 12:13:26,ssh,10.50.50.26,22,10.64.105.239,2344,4938,157
2017-11-12 12:13:19,2017-11-12 12:13:40,http,203.188.200.67,443,10.64.106.13,2759,15853,106725
2017-11-12 12:13:22,2017-11-12 12:13:40,http,203.188.200.67,443,10.64.106.13,2780,439,3406699
2017-11-12 12:13:22,2017-11-12 12:32:39,smtp,10.5.71.60,25,111.202.126.72,1612,136,190
2017-11-12 12:13:38,2017-11-12 12:14:03,http,203.188.200.67,443,10.64.106.13,2761,12714,4950927
2017-11-12 12:13:55,2017-11-12 12:14:21,http,182.61.35.21,80,10.64.105.64,2090,253,2345041
2017-11-12 12:14:21,2017-11-12 12:14:42,http,182.61.35.21,80,10.64.105.64,2094,418,3810628
2017-11-12 12:14:36,2017-11-12 12:32:56,smtp,10.5.71.60,25,10.64.105.205,2324,127,354
2017-11-12 12:14:37,2017-11-12 12:14:38,http,10.50.50.27,443,10.64.105.14,2044,18404,122423
2017-11-12 12:14:57,2017-11-12 12:34:18,smtp,10.5.71.60,25,218.0.69.130,62519,136,136
2017-11-12 12:15:03,2017-11-12 12:15:45,http,10.5.71.60,443,10.64.105.122,2126,1542,2255255
2017-11-12 12:15:40,2017-11-12 12:16:04,http,203.188.200.67,443,10.64.106.13,2809,13622,371784
2017-11-12 12:15:55,2017-11-12 12:16:30,http,111.202.98.116,8080,10.64.105.51,2840,1331,374212
2017-11-12 12:16:00,2017-11-12 12:16:07,http,10.5.71.60,443,10.64.106.32,2321,32139,218928
2017-11-12 12:16:07,2017-11-12 12:16:17,mongodb,10.50.50.29,8005,10.64.105.3,1553,210000513,3823
2017-11-12 12:16:09,2017-11-12 12:16:29,http,111.202.98.116,8080,10.64.105.51,2848,31495,227092
2017-11-12 12:16:14,2017-11-12 12:16:16,http,111.202.98.116,8080,10.64.105.51,2866,15976,3155609
2017-11-12 12:16:17,2017-11-12 12:16:27,ssh,128.195.135.4,22,10.50.50.29,5711,160006305,1329
2017-11-12 12:16:21,2017-11-12 12:16:23,http,111.202.98.116,8080,10.64.105.51,2865,1965,2903496
2017-11-12 12:16:27,2017-11-12 12:16:37,mongodb,10.50.50.29,8005,10.64.105.3,1553,150007273,4057
2017-11-12 12:16:38,2017-11-12 12:17:02,http,10.5.71.60,443,10.64.106.32,2327,13971,112013
2017-11-12 12:16:45,2017-11-12 12:16:46,http,111.202.98.116,8080,10.64.105.51,2846,16031,185
2017-11-12 12:17:37,2017-11-12 12:17:55,http,10.63.120.70,443,10.64.105.51,2503,27400,1569359
2017-11-12 12:18:00,2017-11-12 12:18:10,ssh,104.17.108.77,22,10.50.50.26,5113,80002989,8549
2017-11-12 12:18:00,2017-11-12 12:18:10,ssh,10.50.50.26,22,10.64.105.64,1903,3026,238
2017-11-12 12:18:01,2017-11-12 12:18:36,http,10.63.120.70,443,10.64.105.51,2528,24027,175002
2017-11-12 12:18:25,2017-11-12 12:18:25,http,10.63.120.70,443,10.64.105.51,2514,5696,392333
2017-11-12 12:18:29,2017-11-12 12:18:50,http,10.5.71.60,443,10.64.106.13,3212,444,5158374
2017-11-12 12:18:35,2017-11-12 12:18:57,http,10.63.120.70,443,10.64.105.51,2523,53571,632250
2017-11-12 12:18:37,2017-11-12 12:19:00,http,10.63.120.70,443,10.64.105.51,2527,3649,755117
2017-11-12 12:18:38,2017-11-12 12:19:01,http,10.5.71.60,443,10.64.106.13,3233,18588,63556
2017-11-12 12:18:47,2017-11-12 12:19:38,http,10.5.71.60,443,10.64.106.13,3252,31137,3620590
2017-11-12 12:18:52,2017-11-12 12:19:30,http,10.63.120.70,443,10.64.105.51,2558,5893,789905
2017-11-12 12:18:59,2017-11-12 12:19:11,http,10.5.71.60,443,10.64.106.13,3234,2016,345767
2017-11-12 12:19:06,2017-11-12 12:19:24,http,10.5.71.60,443,10.64.106.13,3221,2408,2920485
2017-11-12 12:19:06,2017-11-12 12:32:12,smtp,10.5.71.60,25,10.116.216.71,1694,116,286
2017-11-12 12:19:11,2017-11-12 12:19:47,http,10.5.71.60,443,10.64.106.13,3243,10638,133061
2017-11-12 12:20:02,2017-11-12 12:21:00,http,10.63.120.70,443,10.64.105.51,2571,76720,64524
2017-11-12 12:20:08,2017-11-12 12:20:40,http,10.5.71.60,443,10.64.106.13,3278,7991,229196
2017-11-12 12:20:25,2017-11-12 12:20:45,http,10.5.71.60,443,10.64.106.13,3232,10033,167895
2017-11-12 12:20:38,2017-11-12 12:21:28,http,140.205.62.20,80,10.64.105.122,1959,11640,1922502
2017-11-12 12:20:41,2017-11-12 12:21:23,http,10.5.71.60,443,10.64.106.13,3250,27177,8693664
2017-11-12 12:21:12,2017-11-12 12:22:02,http,140.205.62.20,80,10.64.105.122,1974,4098,1034215
2017-11-12 12:21:19,2017-11-12 12:22:13,http,140.205.62.20,80,10.64.105.122,2023,40826,4143301
2017-11-12 12:21:23,2017-11-12 12:22:13,http,10.63.120.70,443,10.64.105.51,2584,14288,2376279
2017-11-12 12:21:45,2017-11-12 12:22:21,http,10.5.71.60,443,10.64.105.20,2928,67284,2969856
2017-11-12 12:21:51,2017-11-12 12:22:01,ssh,59.111.0.251,22,10.50.50.38,5018,2551,100009882
2017-11-12 12:21:51,2017-11-12 12:22:01,mysql,10.50.50.38,4443,10.64.105.180,2145,4000,1988
2017-11-12 12:21:53,2017-11-12 12:22:39,http,10.5.71.60,443,10.64.105.20,2961,1148,1111325
2017-11-12 12:22:01,2017-11-12 12:22:11,ssh,59.111.0.251,22,10.50.50.38,5593,100006221,9098
2017-11-12 12:22:11,2017-11-12 12:22:21,ssh,219.216.128.25,22,10.50.50.38,5547,9662,20001456
2017-11-12 12:22:21,2017-11-12 12:22:31,mysql,10.50.50.38,4443,10.64.105.180,2145,4426,210001297
2017-11-12 12:22:32,2017-11-12 12:23:10,http,10.50.50.48,80,10.64.105.20,3117,804,4887849
2017-11-12 12:22:39,2017-11-12 12:23:20,http,10.5.71.60,443,10.64.105.20,3031,87262,360029
2017-11-12 12:22:45,2017-11-12 12:23:30,http,10.5.71.60,443,10.64.105.20,3033,1047,511
2017-11-12 12:22:57,2017-11-12 12:23:29,http,10.50.50.48,80,10.64.105.20,3119,16698,3140098
2017-11-12 12:22:57,2017-11-12 12:23:06,http,10.5.71.60,443,10.64.105.20,2973,8949,717840
2017-11-12 12:22:58,2017-11-12 12:23:38,http,10.63.120.70,443,10.64.105.51,2567,20287,1268279
2017-11-12 12:23:38,2017-11-12 12:23:39,http,10.50.50.48,80,10.64.105.20,3168,2793,2894910
2017-11-12 12:23:47,2017-11-12 12:24:04,http,10.50.50.48,80,10.64.105.20,3125,5,2101371
2017-11-12 12:23:52,2017-11-12 12:38:53,smtp,10.5.71.60,25,60.182.126.242,54238,106,356
2017-11-12 12:23:52,2017-11-12 12:24:39,http,10.5.71.60,443,10.64.105.20,2996,6181,1475731
2017-11-12 12:24:07,2017-11-12 12:24:45,http,124.74.240.136,8080,10.64.105.205,2797,9891,63180
2017-11-12 12:24:12,2017-11-12 12:24:32,http,10.5.71.60,443,10.64.105.20,3072,14384,1618962
2017-11-12 12:24:16,2017-11-12 12:25:15,http,10.5.71.60,443,10.64.105.20,2992,11324,5833909
2017-11-12 12:24:17,2017-11-12 12:24:37,http,10.50.50.48,80,10.64.105.20,3181,8732,44678
2017-11-12 12:24:23,2017-11-12 12:25:19,http,124.74.240.136,8080,10.64.105.205,2814,61846,1906261
2017-11-12 12:24:27,2017-11-12 12:25:25,http,10.50.50.48,80,10.64.105.20,3163,4359,2680626
2017-11-12 12:25:15,2017-11-12 12:25:44,http,203.188.200.67,443,10.64.106.13,2942,4498,3370140
2017-11-12 12:25:28,2017-11-12 12:26:17,http,10.50.50.48,80,10.64.105.20,3144,20975,496533
2017-11-12 12:25:30,2017-11-12 12:26:15,http,10.5.71.60,443,10.64.105.239,2593,5214,2340512
2017-11-12 12:25:47,2017-11-12 12:25:56,http,10.50.50.27,443,10.64.105.180,2401,74942,705255
2017-11-12 12:25:52,2017-11-12 12:26:26,http,203.188.200.67,443,10.64.106.13,2954,44333,668510
2017-11-12 12:25:52,2017-11-12 12:26:30,http,10.5.71.60,443,10.64.105.239,2598,16223,468879
2017-11-12 12:25:54,2017-11-12 12:26:34,http,10.5.71.60,443,10.64.106.13,3309,5109,1638542
2017-11-12 12:25:58,2017-11-12 12:26:05,http,124.74.240.136,8080,10.64.105.205,2823,39683,1777632
2017-11-12 12:26:01,2017-11-12 12:26:29,http,10.50.50.27,443,10.64.105.180,2416,6,4022010
2017-11-12 12:26:04,2017-11-12 12:26:45,http,203.188.200.67,443,10.64.106.13,2944,2422,2706621
2017-11-12 12:26:18,2017-11-12 12:26:27,http,124.74.240.136,8080,10.64.105.205,2825,3507,1076489
2017-11-12 12:26:18,2017-11-12 12:26:48,http,220.181.112.244,443,10.64.105.106,2850,456,2915648
2017-11-12 12:26:23,2017-11-12 12:27:17,http,10.50.50.29,443,10.64.105.180,2519,24999,2168609
2017-11-12 12:26:46,2017-11-12 12:27:23,http,10.5.71.60,443,10.64.105.205,2565,547,5074063
2017-11-12 12:26:49,2017-11-12 12:27:09,http,10.50.50.29,443,10.64.105.180,2543,29393,1259471
2017-11-12 12:26:53,2017-11-12 12:27:20,http,10.5.71.60,443,10.64.105.20,3088,1580,146147
2017-11-12 12:26:55,2017-11-12 12:27:45,http,203.188.200.67,443,10.64.106.13,3008,742,74669
2017-11-12 12:26:57,2017-11-12 12:27:11,http,203.188.200.67,443,10.64.106.13,3046,1490,3868300
2017-11-12 12:26:58,2017-11-12 12:27:25,http,10.5.71.60,443,10.64.105.205,2593,3912,309
2017-11-12 12:27:06,2017-11-12 12:27:58,http,10.5.71.60,443,10.64.105.239,2601,430,88519
2017-11-12 12:27:06,2017-11-12 12:28:04,http,10.50.50.40,80,10.64.106.27,2336,27,564802
2017-11-12 12:27:07,2017-11-12 12:27:59,http,220.181.112.244,443,10.64.105.106,2862,3849,7235546
2017-11-12 12:27:13,2017-11-12 12:27:31,http,10.50.50.27,443,10.64.105.180,2429,25132,2980924
2017-11-12 12:27:17,2017-11-12 12:27:38,http,10.50.50.48,80,10.64.105.20,3182,14841,7330
2017-11-12 12:27:18,2017-11-12 12:27:28,http,220.181.112.244,443,10.64.105.106,2923,87705,4390
2017-11-12 12:27:28,2017-11-12 12:27:36,http, 121.29.54.108,80,10.64.105.219,4458,3144,7013
2017-11-12 12:27:46,2017-11-12 12:28:42,http,10.5.71.60,443,10.64.105.122,1752,20663,594872
2017-11-12 12:27:49,2017-11-12 12:27:50,http,10.50.50.40,80,10.64.106.27,2358,3694,126057
2017-11-12 12:27:53,2017-11-12 12:28:15,http,10.50.50.27,443,10.64.105.180,2437,530,79781
2017-11-12 12:27:54,2017-11-12 12:28:39,http,10.5.71.60,443,10.64.105.122,1832,17218,166583
2017-11-12 12:27:54,2017-11-12 12:28:41,http,10.5.71.60,443,10.64.105.239,2612,17369,5453
2017-11-12 12:27:55,2017-11-12 12:28:37,http,10.50.50.40,80,10.64.106.27,2355,11582,4355156
2017-11-12 12:27:57,2017-11-12 12:28:40,http,220.181.112.244,443,10.64.105.106,2900,8593,739523
2017-11-12 12:28:02,2017-11-12 12:28:57,http,203.188.200.67,443,10.64.106.13,3021,2569,3368072
2017-11-12 12:28:09,2017-11-12 12:28:29,http,10.63.120.70,443,10.64.106.5,3198,2910,145660
2017-11-12 12:28:15,2017-11-12 12:29:01,http,203.188.200.67,443,10.64.106.13,2972,193,106671
2017-11-12 12:28:18,2017-11-12 12:28:44,http,10.5.71.60,443,10.64.105.239,2615,3893,5599978
2017-11-12 12:28:19,2017-11-12 12:28:22,http,10.5.71.60,443,10.64.105.205,2636,28094,1135609
2017-11-12 12:28:19,2017-11-12 12:28:47,http,10.5.71.60,443,10.64.105.239,2737,14191,235030
2017-11-12 12:28:30,2017-11-12 12:29:07,http,10.5.71.60,443,10.64.106.32,2189,2007,37810
2017-11-12 12:28:40,2017-11-12 12:29:27,http,10.5.71.60,443,10.64.106.32,2212,48,168062
2017-11-12 12:28:43,2017-11-12 12:29:21,http,10.63.120.70,443,10.64.106.5,3209,11885,506446
2017-11-12 12:28:44,2017-11-12 12:29:40,http,10.50.50.28,443,10.64.105.180,2221,1005,2301
2017-11-12 12:28:46,2017-11-12 12:29:06,http,10.5.71.60,443,10.64.105.122,1796,4807,2764173
2017-11-12 12:28:47,2017-11-12 12:29:39,http,10.5.71.60,443,10.64.106.32,2191,53,5662559
2017-11-12 12:28:48,2017-11-12 12:28:58,tds,10.50.50.29,54238,10.64.105.3,1553,3055,1873
2017-11-12 12:28:48,2017-11-12 12:28:58,tds,10.50.50.29,54238,10.64.105.3,1553,8928,30007466
2017-11-12 12:28:51,2017-11-12 12:29:23,http,10.63.120.70,443,10.64.106.5,3203,25109,3
2017-11-12 12:28:53,2017-11-12 12:29:07,http,10.5.71.60,443,10.64.105.239,2738,6985,772386
2017-11-12 12:28:53,2017-11-12 12:29:30,http,10.50.50.28,443,10.64.105.180,2264,779,193105
2017-11-12 12:28:58,2017-11-12 12:29:39,http,10.5.71.60,443,10.64.105.122,1806,33002,3947852
2017-11-12 12:28:58,2017-11-12 12:29:34,http,10.50.50.28,443,10.64.105.180,2230,3856,1635106
2017-11-12 12:29:02,2017-11-12 12:29:35,http,10.50.50.40,80,10.64.106.27,2395,3649,132215
2017-11-12 12:29:02,2017-11-12 12:29:44,http,10.63.120.70,443,10.64.106.5,3201,273,5011845
2017-11-12 12:29:03,2017-11-12 12:29:41,http,10.50.50.40,80,10.64.106.27,2424,887,245095
2017-11-12 12:29:08,2017-11-12 12:29:42,http,10.5.71.60,443,10.64.106.32,2206,271,318481
2017-11-12 12:29:15,2017-11-12 12:30:09,http,10.63.120.70,443,10.64.106.5,3214,16809,13539
2017-11-12 12:29:24,2017-11-12 12:30:03,http,10.50.50.48,80,10.64.105.20,3185,24593,591395
2017-11-12 12:29:28,2017-11-12 12:30:17,http,10.50.50.28,443,10.64.105.180,2289,27444,914435
2017-11-12 12:29:37,2017-11-12 12:30:24,http,10.5.71.60,443,10.64.105.122,1826,3416,291872
2017-11-12 12:29:48,2017-11-12 12:29:50,http, 119.147.213.172,80,10.64.105.219,4211,3542,9981
2017-11-12 12:29:54,2017-11-12 12:30:04,http,10.50.50.28,443,10.64.105.180,2280,27745,2687378
2017-11-12 12:29:57,2017-11-12 12:30:03,http,203.188.200.67,443,10.64.106.13,3093,25,672363
2017-11-12 12:30:08,2017-11-12 12:30:18,http,10.5.71.60,443,10.64.106.32,2224,6380,1946659
2017-11-12 12:30:11,2017-11-12 12:30:53,http,10.5.71.60,443,10.64.105.122,1807,2988,2073279
